date,eth_price,Daily Return,Positive,sentiment_pos,sentiment_neg,sentiment_neu,total_tweets,polarity
2017-12-01,0.09,-0.10000000000000009,0,,,,,
2017-12-02,0.12,0.33333333333333326,1,,,,,
2017-12-03,0.09242105263157895,-0.2298245614035087,0,,,,,
2017-12-04,0.10882352941176471,0.17747554602706694,1,,,,,
2017-12-05,0.125,0.14864864864864868,1,,,,,
2017-12-06,0.1285714285714286,0.028571428571428692,1,,,,,
2017-12-07,0.175,0.36111111111111094,1,,,,,
2017-12-08,0.32,0.8285714285714287,1,,,,,
2017-12-10,0.152525,-0.5233593750000001,0,,,,,
2017-12-11,0.134,-0.12145549909850839,0,,,,,
2017-12-12,0.12611111111111112,-0.05887230514096187,0,1.0,2.0,1.0,4.0,-0.3333333333333333
2017-12-13,0.310952380952381,1.4657016991818757,1,,,,,
2017-12-14,0.3063333333333333,-0.014854517611026297,0,,,,,
2017-12-15,0.17214285714285715,-0.438053785170216,0,,,,,
2017-12-16,0.17666666666666667,0.026279391424619547,1,,,,,
2017-12-17,0.14125000000000001,-0.20047169811320742,0,,,,,
2017-12-18,0.1885,0.3345132743362831,1,,,,,
2017-12-19,0.13666666665555555,-0.2749778957264958,0,,,,,
2017-12-20,0.1,-0.26829268286734076,0,,,,,
2017-12-21,0.12166666666666666,0.21666666666666656,1,,,,,
2017-12-22,0.1,-0.17808219178082185,0,,,,,
2017-12-23,0.1,0.0,1,,,,,
2017-12-24,0.15,0.4999999999999998,1,1.0,0.0,0.0,1.0,1.0
2017-12-26,1.625,9.833333333333334,1,,,,,
2017-12-27,0.1,-0.9384615384615385,0,,,,,
2017-12-28,0.14500000000000002,0.4500000000000002,1,,,,,
2017-12-29,0.06666666666668168,-0.5402298850573677,0,,,,,
2018-01-01,0.87,12.04999999999706,1,,,,,
2018-01-02,0.1366666666666667,-0.842911877394636,0,,,,,
2018-01-03,0.0995,-0.27195121951219514,0,,,,,
2018-01-04,0.115,0.1557788944723617,1,,,,,
2018-01-07,0.13,0.13043478260869557,1,,,,,
2018-01-08,0.195,0.5,1,,,,,
2018-01-09,0.2275,0.16666666666666674,1,,,,,
2018-01-10,0.12333333333333334,-0.4578754578754579,0,,,,,
2018-01-11,0.32,1.5945945945945947,1,,,,,
2018-01-12,0.09666666666666666,-0.6979166666666667,0,,,,,
2018-01-13,0.145,0.5,1,,,,,
2018-01-14,0.3530952380952381,1.4351395730706074,1,,,,,
2018-01-15,0.46025,0.30347269049224557,1,1.0,0.0,1.0,2.0,1.0
2018-01-16,0.09888888888888889,-0.7851409258253365,0,,,,,
2018-01-17,0.5733333333333334,4.797752808988764,1,,,,,
2018-01-18,0.145,-0.747093023255814,0,,,,,
2018-01-19,0.13166666666666668,-0.09195402298850563,0,,,,,
2018-01-20,0.12947368421052632,-0.01665556295802806,0,,,,,
2018-01-22,0.4,2.089430894308943,1,,,,,
2018-01-23,0.20666666666666667,-0.4833333333333334,0,,,,,
2018-01-24,0.1,-0.5161290322580645,0,,,,,
2018-01-26,0.18804831666666666,0.8804831666666666,1,,,,,
2018-01-28,0.2,0.06355644945505601,1,,,,,
2018-01-29,0.21571428571428572,0.07857142857142851,1,1.0,0.0,1.0,2.0,1.0
2018-02-01,0.08,-0.6291390728476821,0,,,,,
2018-02-02,0.10000000000000002,0.2500000000000002,1,1.0,0.0,5.0,6.0,1.0
2018-02-03,0.09,-0.1000000000000002,0,,,,,
2018-02-04,0.15000000000000002,0.666666666666667,1,,,,,
2018-02-05,0.15,-2.220446049250313e-16,0,,,,,
2018-02-08,0.35,1.3333333333333335,1,,,,,
2018-02-09,0.09,-0.7428571428571429,0,,,,,
2018-02-10,0.0,-1.0,0,,,,,
2018-02-11,0.16999999999999998,inf,1,,,,,
2018-02-16,0.105045,-0.3820882352941176,0,1.0,1.0,1.0,3.0,0.0
2018-02-18,0.09,-0.14322433242895904,0,1.0,0.0,3.0,4.0,1.0
2018-02-20,0.09,0.0,1,,,,,
2018-02-21,0.1,0.11111111111111116,1,1.0,0.0,1.0,2.0,1.0
2018-02-22,0.09,-0.10000000000000009,0,1.0,0.0,0.0,1.0,1.0
2018-02-23,0.1475,0.6388888888888888,1,,,,,
2018-02-24,0.14750000000000002,2.220446049250313e-16,1,,,,,
2018-02-26,0.15,0.016949152542372614,1,,,,,
2018-02-28,0.112,-0.2533333333333333,0,,,,,
2018-03-01,0.099,-0.1160714285714286,0,,,,,
2018-03-02,0.15100006433000002,0.5252531750505052,1,,,,,
2018-03-03,3.48975,22.110917306454894,1,1.0,0.0,0.0,1.0,1.0
2018-03-04,0.12,-0.9656135826348592,0,,,,,
2018-03-09,0.1,-0.16666666666666663,0,,,,,
2018-03-13,0.09,-0.10000000000000009,0,,,,,
2018-03-17,0.09,0.0,1,,,,,
2018-03-18,0.1,0.11111111111111116,1,,,,,
2018-03-19,0.25,1.5,1,,,,,
2018-03-20,0.13633333333333333,-0.45466666666666666,0,,,,,
2018-03-21,0.225,0.6503667481662592,1,,,,,
2018-03-22,0.115,-0.48888888888888893,0,,,,,
2018-03-24,0.11,-0.0434782608695653,0,,,,,
2018-03-25,0.23,1.0909090909090908,1,,,,,
2018-04-01,0.2,-0.13043478260869568,0,,,,,
2018-04-03,0.1,-0.5,0,,,,,
2018-04-04,0.15,0.4999999999999998,1,,,,,
2018-04-06,0.12,-0.19999999999999996,0,,,,,
2018-04-07,0.125,0.04166666666666674,1,,,,,
2018-04-08,0.15,0.19999999999999996,1,,,,,
2018-04-11,0.14,-0.06666666666666654,0,,,,,
2018-04-14,0.1,-0.2857142857142857,0,,,,,
2018-04-16,0.15,0.4999999999999998,1,,,,,
2018-04-17,0.10500000000000001,-0.29999999999999993,0,,,,,
2018-04-20,0.6166666666666667,4.873015873015873,1,0.0,1.0,1.0,2.0,-1.0
2018-04-21,0.18333333333333335,-0.7027027027027026,0,0.0,1.0,0.0,1.0,-1.0
2018-04-24,0.19,0.036363636363636376,1,,,,,
2018-04-25,0.09,-0.5263157894736843,0,,,,,
2018-04-28,0.18,1.0,1,,,,,
2018-05-01,0.09,-0.5,0,,,,,
2018-05-02,0.911,9.122222222222224,1,,,,,
2018-05-05,0.075,-0.9176728869374314,0,0.0,1.0,1.0,2.0,-1.0
2018-05-17,0.1,0.3333333333333335,1,1.0,0.0,0.0,1.0,1.0
2018-05-19,0.075,-0.2500000000000001,0,,,,,
2018-05-25,0.1,0.3333333333333335,1,,,,,
2018-05-26,0.10000000000000002,2.220446049250313e-16,1,,,,,
2018-05-28,0.10428571428571429,0.042857142857142705,1,,,,,
2018-05-29,0.05714285714285715,-0.45205479452054786,0,,,,,
2018-05-30,0.0625,0.09375,1,,,,,
2018-05-31,0.075,0.19999999999999996,1,,,,,
2018-06-03,0.1,0.3333333333333335,1,,,,,
2018-06-06,0.085,-0.15000000000000002,0,,,,,
2018-06-07,0.07333333333333335,-0.13725490196078416,0,,,,,
2018-06-08,0.12457627118644067,0.6987673343605543,1,,,,,
2018-06-11,0.13333333333333333,0.07029478458049887,1,,,,,
2018-06-12,0.07142857142857142,-0.4642857142857143,0,,,,,
2018-06-13,0.05,-0.29999999999999993,0,,,,,
2018-06-14,0.05,0.0,1,,,,,
2018-06-15,0.05,0.0,1,,,,,
2018-06-17,0.1,1.0,1,,,,,
2018-06-28,0.2,1.0,1,,,,,
2018-07-04,0.1,-0.5,0,,,,,
2018-07-17,0.19,0.8999999999999999,1,,,,,
2018-07-18,0.1,-0.4736842105263158,0,,,,,
2018-07-20,0.19,0.8999999999999999,1,2.0,0.0,2.0,4.0,1.0
2018-07-23,0.1,-0.4736842105263158,0,,,,,
2018-07-25,0.22,1.1999999999999997,1,0.0,1.0,0.0,1.0,-1.0
2018-07-26,0.19499999999999998,-0.11363636363636376,0,,,,,
2018-07-27,0.1,-0.4871794871794871,0,,,,,
2018-07-31,0.11,0.09999999999999987,1,,,,,
2018-08-02,0.1,-0.09090909090909083,0,,,,,
2018-08-03,0.1,0.0,1,,,,,
2018-08-06,0.23500000000000001,1.35,1,,,,,
2018-08-07,0.25,0.06382978723404253,1,,,,,
2018-08-10,0.18,-0.28,0,,,,,
2018-08-13,0.1,-0.4444444444444444,0,,,,,
2018-08-14,1.9,17.999999999999996,1,,,,,
2018-08-15,0.2365625,-0.8754934210526316,0,,,,,
2018-08-16,0.1,-0.5772787318361955,0,,,,,
2018-08-17,0.1,0.0,1,,,,,
2018-08-18,0.115,0.1499999999999999,1,,,,,
2018-08-22,0.1,-0.13043478260869568,0,,,,,
2018-08-26,0.16999999999999998,0.6999999999999997,1,,,,,
2018-08-27,0.10500000000000001,-0.38235294117647045,0,,,,,
2018-08-28,0.12,0.1428571428571428,1,1.0,1.0,0.0,2.0,0.0
2018-09-01,0.1475,0.22916666666666674,1,,,,,
2018-09-02,0.3666666666666667,1.4858757062146895,1,,,,,
2018-09-07,0.1,-0.7272727272727273,0,,,,,
2018-09-11,0.122,0.21999999999999997,1,,,,,
2018-09-14,0.2,0.639344262295082,1,1.0,0.0,0.0,1.0,1.0
2018-09-16,0.15,-0.2500000000000001,0,,,,,
2018-09-17,3.29,20.933333333333334,1,,,,,
2018-09-20,0.13,-0.9604863221884499,0,,,,,
2018-09-21,0.416375,2.2028846153846153,1,,,,,
2018-09-22,0.1608,-0.6138096667667368,0,,,,,
2018-09-26,0.12,-0.25373134328358216,0,,,,,
2018-09-27,0.5600499969095,3.6670833075791665,1,,,,,
2018-09-29,0.25,-0.5536112822434348,0,,,,,
2018-10-01,0.3,0.19999999999999996,1,,,,,
2018-10-02,1.0654545454545454,2.5515151515151517,1,,,,,
2018-10-03,0.15,-0.8592150170648465,0,,,,,
2018-10-04,0.48,2.2,1,,,,,
2018-10-05,0.11,-0.7708333333333333,0,,,,,
2018-10-08,0.13333333333333333,0.21212121212121215,1,,,,,
2018-10-11,0.17636363636363636,0.32272727272727275,1,,,,,
2018-10-12,0.18863636363636366,0.06958762886597958,1,,,,,
2018-10-18,0.138305555,-0.26681392530120496,0,,,,,
2018-10-20,0.43333333333333335,2.1331592815150002,1,,,,,
2018-10-23,0.22600000000000003,-0.4784615384615384,0,,,,,
2018-10-24,0.5,1.2123893805309733,1,,,,,
2018-10-25,0.19,-0.62,0,,,,,
2018-10-26,0.26166666666666666,0.3771929824561402,1,,,,,
2018-10-28,0.135,-0.4840764331210191,0,,,,,
2018-10-29,0.1675,0.2407407407407407,1,,,,,
2018-10-31,0.13,-0.22388059701492535,0,,,,,
2018-11-01,0.14500000000000002,0.11538461538461542,1,,,,,
2018-11-03,0.14,-0.034482758620689724,0,,,,,
2018-11-06,0.39,1.7857142857142856,1,,,,,
2018-11-07,0.14,-0.641025641025641,0,,,,,
2018-11-08,0.13,-0.07142857142857151,0,,,,,
2018-11-12,0.14,0.0769230769230771,1,,,,,
2018-11-13,0.175,0.24999999999999978,1,,,,,
2018-11-14,0.3,0.7142857142857144,1,,,,,
2018-11-17,0.135,-0.5499999999999999,0,,,,,
2018-11-18,0.374,1.7703703703703701,1,,,,,
2018-11-19,0.5625,0.5040106951871657,1,,,,,
2018-11-20,0.39929333333333333,-0.2901451851851852,0,,,,,
2018-11-21,0.44,0.1019467726316492,1,,,,,
2018-11-22,0.4066666666666667,-0.07575757575757569,0,,,,,
2018-11-24,0.1249,-0.6928688524590164,0,,,,,
2018-11-25,0.3233333333333333,1.5887376567921003,1,,,,,
2018-11-26,0.25598,-0.2083092783505155,0,,,,,
2018-11-27,0.23571428571428574,-0.07916913151697103,0,,,,,
2018-11-28,0.22999999999999998,-0.0242424242424244,0,,,,,
2018-11-29,0.17166666666666666,-0.2536231884057971,0,,,,,
2018-11-30,0.4,1.330097087378641,1,,,,,
2018-12-03,0.135,-0.6625,0,,,,,
2018-12-05,0.18250000000000002,0.35185185185185186,1,,,,,
2018-12-06,0.316,0.7315068493150683,1,,,,,
2018-12-07,0.5133333333333333,0.6244725738396624,1,1.0,0.0,1.0,2.0,1.0
2018-12-08,0.2342857142857143,-0.5435992578849722,0,,,,,
2018-12-13,0.39008333333333334,0.664989837398374,1,,,,,
2018-12-15,0.25,-0.35911130100405897,0,,,,,
2018-12-16,0.29636363636363633,0.18545454545454532,1,,,,,
2018-12-17,0.25,-0.15644171779141092,0,,,,,
2018-12-18,0.42,0.6799999999999999,1,,,,,
2018-12-19,0.25,-0.40476190476190477,0,,,,,
2018-12-20,0.3271428571428571,0.3085714285714285,1,,,,,
2018-12-21,0.5,0.5283842794759825,1,,,,,
2018-12-22,0.2783333333333333,-0.44333333333333336,0,1.0,0.0,0.0,1.0,1.0
2018-12-23,0.255,-0.08383233532934131,0,,,,,
2018-12-24,0.5331666666666667,1.0908496732026145,1,,,,,
2018-12-25,0.29,-0.45608002500781497,0,,,,,
2018-12-27,0.595,1.0517241379310347,1,,,,,
2018-12-28,0.175,-0.7058823529411764,0,,,,,
2018-12-29,0.5466666666666666,2.123809523809524,1,,,,,
2018-12-30,0.2585,-0.5271341463414634,0,,,,,
2019-01-01,0.295,0.14119922630560922,1,,,,,
2019-01-04,0.38666666666666666,0.3107344632768363,1,,,,,
2019-01-07,0.5513636363636363,0.42594043887147315,1,,,,,
2019-01-08,0.36125,-0.3448062654575431,0,,,,,
2019-01-09,0.40900000000000003,0.13217993079584778,1,,,,,
2019-01-10,1.9449999999999998,3.755501222493887,1,,,,,
2019-01-11,0.295,-0.8483290488431876,0,,,,,
2019-01-13,0.69,1.3389830508474576,1,,,,,
2019-01-16,0.4,-0.42028985507246364,0,,,,,
2019-01-17,0.31999999999999995,-0.20000000000000018,0,,,,,
2019-01-18,0.3225,0.007812500000000222,1,,,,,
2019-01-19,0.5471428571428572,0.6965669988925802,1,,,,,
2019-01-20,0.3692857142857143,-0.32506527415143605,0,,,,,
2019-01-21,0.385,0.042553191489361764,1,,,,,
2019-01-22,0.7533333333333333,0.9567099567099566,1,,,,,
2019-01-23,0.35,-0.5353982300884956,0,,,,,
2019-01-24,0.34714285714285714,-0.008163265306122436,0,,,,,
2019-01-25,0.35,0.008230452674897082,1,,,,,
2019-01-26,0.43979999999999997,0.2565714285714287,1,,,,,
2019-01-27,0.35,-0.20418371987266937,0,,,,,
2019-01-30,0.34,-0.02857142857142847,0,,,,,
2019-01-31,0.294,-0.1352941176470589,0,,,,,
2019-02-01,0.3,0.020408163265306145,1,,,,,
2019-02-03,0.35,0.16666666666666674,1,,,,,
2019-02-05,0.32,-0.08571428571428563,0,,,,,
2019-02-08,0.4,0.25,1,,,,,
2019-02-10,0.385,-0.03749999999999998,0,,,,,
2019-02-14,0.4,0.038961038961039085,1,,,,,
2019-02-16,0.305,-0.23750000000000004,0,,,,,
2019-02-18,1.9,5.229508196721311,1,,,,,
2019-02-19,0.32,-0.831578947368421,0,1.0,0.0,0.0,1.0,1.0
2019-02-20,0.52,0.625,1,,,,,
2019-02-21,1.0166666666666666,0.9551282051282048,1,,,,,
2019-02-22,0.54,-0.4688524590163934,0,,,,,
2019-02-23,0.5222222222222223,-0.03292181069958844,0,,,,,
2019-02-24,0.37083333333333335,-0.2898936170212766,0,,,,,
2019-02-27,0.2,-0.4606741573033708,0,,,,,
2019-02-28,0.35,0.7499999999999998,1,,,,,
2019-03-02,0.47,0.34285714285714297,1,,,,,
2019-03-05,0.34,-0.276595744680851,0,,,,,
2019-03-06,0.7633333333333333,1.2450980392156858,1,,,,,
2019-03-11,0.79,0.03493449781659397,1,,,,,
2019-03-13,0.365,-0.5379746835443038,0,,,,,
2019-03-14,0.40850000000000003,0.11917808219178094,1,,,,,
2019-03-15,0.425,0.04039167686658507,1,,,,,
2019-03-16,0.4578333333333333,0.07725490196078422,1,,,,,
2019-03-20,0.6316666666666667,0.3796869311976703,1,,,,,
2019-03-21,0.45999999999999996,-0.2717678100263853,0,,,,,
2019-03-22,0.3933333333333333,-0.14492753623188404,0,,,,,
2019-03-24,0.4583333333333333,0.1652542372881356,1,,,,,
2019-03-25,1.9125,3.172727272727273,1,,,,,
2019-03-27,1.2,-0.37254901960784315,0,,,,,
2019-03-28,0.4944545454545455,-0.5879545454545454,0,,,,,
2019-03-29,2.245,3.540356683213826,1,,,,,
2019-03-30,0.36,-0.8396436525612472,0,,,,,
2019-03-31,0.5349999999999999,0.48611111111111094,1,,,,,
2019-04-06,6.269166666666667,10.718068535825548,1,,,,,
2019-04-07,0.7085714285714285,-0.8869751808738915,0,,,,,
2019-04-08,0.625,-0.11794354838709675,0,,,,,
2019-04-10,0.46,-0.264,0,,,,,
2019-04-11,0.5399999999999999,0.17391304347826075,1,,,,,
2019-04-12,0.35,-0.35185185185185175,0,,,,,
2019-04-13,0.7000000000000001,1.0000000000000004,1,,,,,
2019-04-14,0.7966666666666667,0.13809523809523805,1,,,,,
2019-04-15,0.29,-0.6359832635983265,0,,,,,
2019-04-16,0.5,0.7241379310344829,1,,,,,
2019-04-17,0.34,-0.31999999999999995,0,,,,,
2019-04-18,0.35,0.02941176470588225,1,,,,,
2019-04-20,0.7,1.0,1,,,,,
2019-04-21,0.7,0.0,1,,,,,
2019-04-22,0.734,0.04857142857142871,1,,,,,
2019-04-23,0.7,-0.0463215258855586,0,,,,,
2019-04-24,0.34,-0.5142857142857142,0,,,,,
2019-04-25,0.5,0.47058823529411753,1,,,,,
2019-04-28,1.15,1.2999999999999998,1,,,,,
2019-04-29,0.4,-0.6521739130434783,0,,,,,
2019-05-03,0.485,0.2124999999999999,1,,,,,
2019-05-04,0.65,0.34020618556701043,1,,,,,
2019-05-06,0.45105,-0.30607692307692314,0,,,,,
2019-05-07,0.58375,0.2942024165835273,1,,,,,
2019-05-08,0.488,-0.16402569593147753,0,,,,,
2019-05-09,0.5557142857142857,0.13875878220140514,1,,,,,
2019-05-10,0.5,-0.10025706940874035,0,,,,,
2019-05-11,0.4,-0.19999999999999996,0,1.0,0.0,0.0,1.0,1.0
2019-05-13,0.5166666666666667,0.29166666666666674,1,,,,,
2019-05-14,0.45,-0.12903225806451624,0,1.0,0.0,0.0,1.0,1.0
2019-05-16,0.595,0.3222222222222222,1,,,,,
2019-05-17,0.72,0.2100840336134453,1,,,,,
2019-05-18,1.05625,0.46701388888888884,1,,,,,
2019-05-19,2.5599999999999996,1.4236686390532545,1,,,,,
2019-05-22,0.681,-0.7339843749999999,0,,,,,
2019-05-23,0.8316111111111111,0.2211616903246858,1,,,,,
2019-05-24,0.793,-0.04642928719353323,0,,,,,
2019-05-26,0.47,-0.40731399747793195,0,,,,,
2019-05-27,0.45,-0.04255319148936165,0,,,,,
2019-05-30,0.47800000000000004,0.06222222222222218,1,,,,,
2019-05-31,0.79,0.6527196652719665,1,,,,,
2019-06-03,0.55,-0.30379746835443033,0,,,,,
2019-06-04,0.4475,-0.1863636363636364,0,,,,,
2019-06-05,0.7,0.5642458100558658,1,,,,,
2019-06-10,0.5,-0.2857142857142857,0,,,,,
2019-06-11,0.538,0.07600000000000007,1,,,,,
2019-06-12,0.7,0.3011152416356875,1,,,,,
2019-06-14,1.28125,0.830357142857143,1,,,,,
2019-06-16,0.7140000000000001,-0.4427317073170731,0,,,,,
2019-06-17,0.75,0.05042016806722671,1,,,,,
2019-06-18,0.65,-0.1333333333333333,0,,,,,
2019-06-19,0.5700000000000001,-0.12307692307692297,0,,,,,
2019-06-20,0.8333333333333334,0.46198830409356706,1,,,,,
2019-06-21,0.588,-0.2944000000000001,0,,,,,
2019-06-22,1.0975,0.8664965986394557,1,,,,,
2019-06-23,0.66,-0.398633257403189,0,,,,,
2019-06-27,0.35,-0.4696969696969697,0,,,,,
2019-06-28,1.4833333333333334,3.238095238095238,1,,,,,
2019-07-01,0.39,-0.7370786516853933,0,,,,,
2019-07-05,0.4,0.025641025641025772,1,,,,,
2019-07-06,0.4000000000000001,2.220446049250313e-16,1,,,,,
2019-07-07,0.4998,0.24949999999999983,1,,,,,
2019-07-10,0.6,0.20048019207683065,1,,,,,
2019-07-11,0.47,-0.21666666666666667,0,,,,,
2019-07-12,0.49,0.042553191489361764,1,,,,,
2019-07-13,0.5,0.020408163265306145,1,,,,,
2019-07-16,0.3,-0.4,0,,,,,
2019-07-17,0.3,0.0,1,,,,,
2019-07-18,0.3,0.0,1,,,,,
2019-07-19,0.29,-0.033333333333333326,0,,,,,
2019-07-20,0.3,0.034482758620689724,1,,,,,
2019-07-21,0.3,0.0,1,,,,,
2019-07-26,0.35,0.16666666666666674,1,,,,,
2019-07-28,0.31666666666666665,-0.09523809523809523,0,,,,,
2019-07-29,0.2785714285714286,-0.12030075187969913,0,,,,,
2019-07-31,0.725,1.6025641025641022,1,,,,,
2019-08-01,0.3,-0.5862068965517242,0,,,,,
2019-08-02,0.52,0.7333333333333334,1,,,,,
2019-08-03,0.55,0.05769230769230771,1,,,,,
2019-08-06,0.75,0.36363636363636354,1,,,,,
2019-08-07,0.5,-0.33333333333333337,0,,,,,
2019-08-09,0.25,-0.5,0,,,,,
2019-08-10,0.998,2.992,1,,,,,
2019-08-11,0.6749999999999999,-0.3236472945891784,0,,,,,
2019-08-12,0.2785714285714286,-0.5873015873015872,0,,,,,
2019-08-13,0.25,-0.10256410256410264,0,,,,,
2019-08-14,0.3,0.19999999999999996,1,,,,,
2019-08-21,0.7,1.3333333333333335,1,,,,,
2019-08-22,0.75,0.0714285714285714,1,,,,,
2019-08-31,0.5,-0.33333333333333337,0,,,,,
2019-09-01,0.25,-0.5,0,,,,,
